owner,repo,filename,path
vasishth,BayesLMMTutorial,NAMESPACE,NAMESPACE
asalber,rkTeaching,NAMESPACE,NAMESPACE
mariopineda,mplr-redtop,NAMESPACE,NAMESPACE
zzawadz,bayesLM,NAMESPACE,NAMESPACE
jiayiliu,CRAC,NAMESPACE,NAMESPACE
statbio,targetPredictorUpdater,NAMESPACE,NAMESPACE
skranz,matteLogin,NAMESPACE,NAMESPACE
moshersteven,BerkeleyEarth,NAMESPACE,NAMESPACE
th86,progEval,NAMESPACE,NAMESPACE
rksm,lively-R-evaluate,NAMESPACE,NAMESPACE
YafeiXu,cdov,NAMESPACE,NAMESPACE
abielr,myrutils,NAMESPACE,NAMESPACE
mdlincoln,variety,NAMESPACE,NAMESPACE
thejohncrawford,flamer,NAMESPACE,NAMESPACE
tammydatascientist,DS705data,NAMESPACE,NAMESPACE
mpodell,prob_dfs,NAMESPACE,NAMESPACE
imarpe,path,NAMESPACE,NAMESPACE
dppascual,edist,NAMESPACE,NAMESPACE
srvanderplas,shinyTestR,NAMESPACE,NAMESPACE
vinay92,twitterR-Package,NAMESPACE,NAMESPACE
yacinehmito,retraites-ensai2015,NAMESPACE,NAMESPACE
mhairi,text_mining,NAMESPACE,NAMESPACE
gtelles,ICESEQ,NAMESPACE,NAMESPACE
ivanhanigan,ddiindexdb,NAMESPACE,NAMESPACE
rsachse,renetools,NAMESPACE,NAMESPACE
Ractuary,casdata,NAMESPACE,NAMESPACE
dlebauer,lebauer2010ldr,NAMESPACE,NAMESPACE
dtenenba,anRpackage,NAMESPACE,NAMESPACE
frenchja,icar,NAMESPACE,NAMESPACE
duplys,dsim,NAMESPACE,NAMESPACE
aammd,ecotheory,NAMESPACE,NAMESPACE
mndrake,CollectiveRisk,NAMESPACE,NAMESPACE
robertness,pathflow,NAMESPACE,NAMESPACE
aidanoneill,textmining,NAMESPACE,NAMESPACE
dichika,speakerdeck,NAMESPACE,NAMESPACE
surh,AMOR,NAMESPACE,NAMESPACE
rscharpf,IntroR,NAMESPACE,NAMESPACE
alrutten,isiR,NAMESPACE,NAMESPACE
cookpa,socialdefeat,NAMESPACE,NAMESPACE
lindazhu,bmitest,NAMESPACE,NAMESPACE
georgi1016,Twitter,NAMESPACE,NAMESPACE
pattilab,credential,NAMESPACE,NAMESPACE
bhklab,MetaGx,NAMESPACE,NAMESPACE
pcm32,proteinSetReport,NAMESPACE,NAMESPACE
paubellot,Durandal,NAMESPACE,NAMESPACE
berdaniera,sapflux,NAMESPACE,NAMESPACE
JustinaZ,pcaReduce,NAMESPACE,NAMESPACE
myeomans,discstats,NAMESPACE,NAMESPACE
ruettet,lectometry,NAMESPACE,NAMESPACE
smrmkt,kaggle,NAMESPACE,NAMESPACE
giby,Linarius,NAMESPACE,NAMESPACE
atomczik,linmod,NAMESPACE,NAMESPACE
c97sr,idd,NAMESPACE,NAMESPACE
alanfelix,saipan,NAMESPACE,NAMESPACE
ds4ci,ds4ciProjPlay,NAMESPACE,NAMESPACE
biorelated,FastqcQualityReports,NAMESPACE,NAMESPACE
jframi,snpclust,NAMESPACE,NAMESPACE
xanadunf,matchbook,NAMESPACE,NAMESPACE
ampaho,givennames,NAMESPACE,NAMESPACE
comsysto,jumbodb-Rpkg,NAMESPACE,NAMESPACE
maxconway,aRrr,NAMESPACE,NAMESPACE
trulia,choroplethrMaps,NAMESPACE,NAMESPACE
PranaGeo,geoSpectral,NAMESPACE,NAMESPACE
dani-lbnl,meetupBIDS,NAMESPACE,NAMESPACE
mcanearm,craig-scrape,NAMESPACE,NAMESPACE
takeonarita,PPIDB,NAMESPACE,NAMESPACE
kstseng,PerEval,NAMESPACE,NAMESPACE
darrkj,clio,NAMESPACE,NAMESPACE
jframi,multipass.pls,NAMESPACE,NAMESPACE
juules87,test88,NAMESPACE,NAMESPACE
felixlindemann,RDemo,NAMESPACE,NAMESPACE
JulianHill,RSocialAnalysis,NAMESPACE,NAMESPACE
mschubert,r-h5store,NAMESPACE,NAMESPACE
Teezan,TestPackage,NAMESPACE,NAMESPACE
bfanson,statsCIE,NAMESPACE,NAMESPACE
Sradio,UruguayDemo,NAMESPACE,NAMESPACE
antonioskilton,homicides,NAMESPACE,NAMESPACE
javierph,practprepr,NAMESPACE,NAMESPACE
thomasp85,msQC,NAMESPACE,NAMESPACE
Xiants,Aclust,NAMESPACE,NAMESPACE
jorisgillis,kohonenplot,NAMESPACE,NAMESPACE
chendaniely,geoscrapeR,NAMESPACE,NAMESPACE
adamacosta,har,NAMESPACE,NAMESPACE
ahubb40,varIimpact2,NAMESPACE,NAMESPACE
ateshkoul,KinematicAnalysis,NAMESPACE,NAMESPACE
msjgriffiths,rAthena,NAMESPACE,NAMESPACE
johnlaing,rfred,NAMESPACE,NAMESPACE
mjmaenner,VHFdata,NAMESPACE,NAMESPACE
johnerichumphries,datasimr,NAMESPACE,NAMESPACE
barupal,metamapp,NAMESPACE,NAMESPACE
etaijacob,BioseqUtils,NAMESPACE,NAMESPACE
marjoleinF,curtail,NAMESPACE,NAMESPACE
FabianGrammes,Ssa.RefSeq.db,NAMESPACE,NAMESPACE
ttriche,dendRix,NAMESPACE,NAMESPACE
famuvie,myAnimalINLAfixes,NAMESPACE,NAMESPACE
dvera,arthur,NAMESPACE,NAMESPACE
earino,potato,NAMESPACE,NAMESPACE
pieterprovoost,rwkt,NAMESPACE,NAMESPACE
RalphOBrien,project2,NAMESPACE,NAMESPACE
clayford,valottery,NAMESPACE,NAMESPACE
