owner,repo,filename,path
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/withr/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/yaml/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/zoo/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/whisker/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/stringr/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/stringi/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/viridis/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/tidyr/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/sp/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/scales/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/rjson/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/rstudioapi/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/proto/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/reshape/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/plyr/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/rgdal/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/reshape2/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/png/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/raster/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/munsell/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/packrat/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/mime/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/memoise/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/plotly/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/openssl/NAMESPACE
trendct,data,NAMESPACE,2016/03/ct_opioid_epidemic/packrat/lib/x86_64-apple-darwin13.4.0/3.2.3/maptools/NAMESPACE
