owner,repo,filename,path
abicky,packageR,NAMESPACE,NAMESPACE
wch,envtest,NAMESPACE,NAMESPACE
sgibb,benchgit,NAMESPACE,NAMESPACE
dcmuller,dcmMisc,NAMESPACE,NAMESPACE
raivokolde,bvenn,NAMESPACE,NAMESPACE
aL3xa,moReno,NAMESPACE,NAMESPACE
keminglabs,c2po-r,NAMESPACE,NAMESPACE
abelsonlive,gastronomify,NAMESPACE,NAMESPACE
pmanko,sleep.cycle.tools,NAMESPACE,NAMESPACE
stepanv1,NewNorm,NAMESPACE,NAMESPACE
amayer2010,lsttheory,NAMESPACE,NAMESPACE
HenrikBengtsson,rmini,NAMESPACE,NAMESPACE
b3aver,uarray,NAMESPACE,NAMESPACE
hedderik,pR,NAMESPACE,NAMESPACE
swihart,aaroseplot,NAMESPACE,NAMESPACE
sasalu,helloworld2,NAMESPACE,NAMESPACE
rdelbel,reportRx,NAMESPACE,NAMESPACE
briatte,qogdata,NAMESPACE,NAMESPACE
ramnathv,poirot,NAMESPACE,NAMESPACE
shannonrush,bagRboostR,NAMESPACE,NAMESPACE
wch,shiny-gridster,NAMESPACE,NAMESPACE
luckyrandom,test-r-travis,NAMESPACE,NAMESPACE
phgrosjean,R-code,NAMESPACE,NAMESPACE
jangorecki,dtq,NAMESPACE,NAMESPACE
ramnathv,slidify-old,NAMESPACE,NAMESPACE
leodido,xvalidation,NAMESPACE,NAMESPACE
MadsAlbertsen,ampvis,NAMESPACE,NAMESPACE
JackStat,THMisc,NAMESPACE,NAMESPACE
EDiLD,rspear,NAMESPACE,NAMESPACE
scienceai,RJSONLD,NAMESPACE,NAMESPACE
chainsawriot,mstranslator,NAMESPACE,NAMESPACE
zalmquist,UScensus2010,NAMESPACE,NAMESPACE
stepanv1,funtooNorm,NAMESPACE,NAMESPACE
nachocab,df2json,NAMESPACE,NAMESPACE
ecor,climograph,NAMESPACE,NAMESPACE
wrathematics,xkcdpw,NAMESPACE,NAMESPACE
snotjanu,sumvar3,NAMESPACE,NAMESPACE
csv,gastronomify,NAMESPACE,NAMESPACE
yixuan,rARPACK,NAMESPACE,NAMESPACE
berndweiss,tuma,NAMESPACE,NAMESPACE
yixuan,R2SWF,NAMESPACE,NAMESPACE
briandconnelly,avidaR,NAMESPACE,NAMESPACE
noamross,testpack,NAMESPACE,NAMESPACE
threecifanggen,ggExtra,NAMESPACE,NAMESPACE
jimhester,perlrer,NAMESPACE,NAMESPACE
jayverhoef,SpAReco,NAMESPACE,NAMESPACE
kevinushey,SNAPR,NAMESPACE,NAMESPACE
metagraf,rHighcharts,NAMESPACE,NAMESPACE
toledobastos,iterateNetwork,NAMESPACE,NAMESPACE
openmhealth,dpu.mobility,NAMESPACE,NAMESPACE
stefanwilhelm,ShinyRatingInput,NAMESPACE,NAMESPACE
zji90,GSCA,NAMESPACE,NAMESPACE
jlthomps,EflowStats,NAMESPACE,NAMESPACE
floswald,gridR,NAMESPACE,NAMESPACE
lalithakishore,gitstats,NAMESPACE,NAMESPACE
juba,r-perso,NAMESPACE,NAMESPACE
serbinsh,R-PROSPECT,NAMESPACE,NAMESPACE
lgucheva,gitstats,NAMESPACE,NAMESPACE
baptiste,tablegrob,NAMESPACE,NAMESPACE
vijaybarve,mygbif,NAMESPACE,NAMESPACE
cboettig,lifxr,NAMESPACE,NAMESPACE
eric-nantz,multxpert,NAMESPACE,NAMESPACE
badgettrg,citations,NAMESPACE,NAMESPACE
JoFrhwld,FAVErtools,NAMESPACE,NAMESPACE
FourchettesDeInterActive,slidify,NAMESPACE,NAMESPACE
PhilipPallmann,toxbox,NAMESPACE,NAMESPACE
LCHansson,sliver,NAMESPACE,NAMESPACE
caesar0301,omniR,NAMESPACE,NAMESPACE
rdelbel,GENmatic,NAMESPACE,NAMESPACE
rwebapps,nabel,NAMESPACE,NAMESPACE
haven-jeon,Concordance,NAMESPACE,NAMESPACE
variani,pckdev,NAMESPACE,NAMESPACE
louhos,radnet,NAMESPACE,NAMESPACE
jkeirstead,suslabs,NAMESPACE,NAMESPACE
metagraf,rVega,NAMESPACE,NAMESPACE
jakubwasikowski,uta-um,NAMESPACE,NAMESPACE
caijun,geoChina,NAMESPACE,NAMESPACE
fcocquemas,rdatastream,NAMESPACE,NAMESPACE
allredbw,okmesonet,NAMESPACE,NAMESPACE
felixfan,PubMedWordcloud,NAMESPACE,NAMESPACE
sgibb,bootstrap,NAMESPACE,NAMESPACE
brasmus,preciparea,NAMESPACE,NAMESPACE
cszang,tumtheme,NAMESPACE,NAMESPACE
qitools,pareto,NAMESPACE,NAMESPACE
smc77,rjscript,NAMESPACE,NAMESPACE
mengeln,ibiscore,NAMESPACE,NAMESPACE
cwickham,munsell,NAMESPACE,NAMESPACE
jmcurran,multicool,NAMESPACE,NAMESPACE
ramnathv,slidify,NAMESPACE,NAMESPACE
mmparker,mpmisc,NAMESPACE,NAMESPACE
joey711,testpkg,NAMESPACE,NAMESPACE
gfinak,GFMisc,NAMESPACE,NAMESPACE
hschnegg,hschnegg.quantified.self,NAMESPACE,NAMESPACE
rbrtasmth,robertMisc,NAMESPACE,NAMESPACE
eikel,r-cran-munsell,NAMESPACE,NAMESPACE
cboettig,socialR,NAMESPACE,NAMESPACE
tlevine,geom_tacofancy,NAMESPACE,NAMESPACE
fcocquemas,rtumblr,NAMESPACE,NAMESPACE
jeffbhasin,snpscope,NAMESPACE,NAMESPACE
meyera,rcusum,NAMESPACE,NAMESPACE
