owner,repo,filename,path
wch,shiny-handsontable,NAMESPACE,NAMESPACE
apfeiffer1,aidar,NAMESPACE,NAMESPACE
environmentalinformatics-marburg,GSODTools,NAMESPACE,NAMESPACE
tgvaughan,PEA,NAMESPACE,NAMESPACE
rundel,timezone,NAMESPACE,NAMESPACE
Frederic-bioinfo,shinyTANDEM,NAMESPACE,NAMESPACE
ecor,RHUMIDITY,NAMESPACE,NAMESPACE
dbottomly,plethyData,NAMESPACE,NAMESPACE
hinstitute,hiR,NAMESPACE,NAMESPACE
datashield,testGrid,NAMESPACE,NAMESPACE
phenaff,R-Package-empfin,NAMESPACE,NAMESPACE
lcpalm,stockvis,NAMESPACE,NAMESPACE
BioStatMatt,sas7bdat,NAMESPACE,NAMESPACE
egking,DSPRqtl,NAMESPACE,NAMESPACE
martinbel,nzr,NAMESPACE,NAMESPACE
holstius,aermod,NAMESPACE,NAMESPACE
imouzon,SASnatch,NAMESPACE,NAMESPACE
USGS-R,GLRItcl,NAMESPACE,NAMESPACE
ESPRESSO-research,ESPRESSO.LD,NAMESPACE,NAMESPACE
bmarkslash7,bagoftricks,NAMESPACE,NAMESPACE
wilsontom,FIEtools,NAMESPACE,NAMESPACE
antongrau,soc.report,NAMESPACE,NAMESPACE
clbustos,r-glmmextra,NAMESPACE,NAMESPACE
nickreich,teachr,NAMESPACE,NAMESPACE
mhebing,ddionrails-testsuite,NAMESPACE,NAMESPACE
vubiostat,brew,NAMESPACE,NAMESPACE
yoni,streaming_regression_with_r,NAMESPACE,NAMESPACE
anfinger,roow,NAMESPACE,NAMESPACE
teakiie,packageTest,NAMESPACE,NAMESPACE
djanesh,quicktoolsr,NAMESPACE,NAMESPACE
bdemeshev,econru,NAMESPACE,NAMESPACE
kylebittinger,kylemisc,NAMESPACE,NAMESPACE
aurielfournier,rel,NAMESPACE,NAMESPACE
SachaEpskamp,polyCov,NAMESPACE,NAMESPACE
wpeterman,ResistanceOptimization,NAMESPACE,NAMESPACE
