owner,repo,filename,path
ScalaR,ScalaR,NAMESPACE,packages/TestPackage/NAMESPACE
bedatadriven,renjin,NAMESPACE,test-packages/collateTest/NAMESPACE
wenrurumon,trash,NAMESPACE,test18/NAMESPACE
att,rcloud,NAMESPACE,rcloud.packages/rcloud.lux/NAMESPACE
kforner,namespaceImportFrom_problem,NAMESPACE,testPrimitiveExport1/NAMESPACE
kforner,namespaceImportFrom_problem,NAMESPACE,testPrimitiveExport2/NAMESPACE
jlthomps,EflowStats,NAMESPACE,R/RProjects/HITHATStats/NAMESPACE
radivot,myelo,NAMESPACE,myelo/NAMESPACE
iacobus42,pareto,NAMESPACE,pareto/NAMESPACE
JohnPalmer,rMiscJP,NAMESPACE,rMiscJP/NAMESPACE
omeshjohar,newpackage,NAMESPACE,package/NAMESPACE
MangoTheCat,testCoverage,NAMESPACE,inst/examples/add/NAMESPACE
MangoTheCat,testCoverage,NAMESPACE,inst/examples/fibonacci/NAMESPACE
MangoTheCat,testCoverage,NAMESPACE,inst/examples/incr/NAMESPACE
MangoTheCat,testCoverage,NAMESPACE,inst/examples/saturate/NAMESPACE
nesi,r-dependencies,NAMESPACE,dependencies/NAMESPACE
nesi,r-dependencies,NAMESPACE~,dependencies/NAMESPACE~
bwtian,rLibWin,NAMESPACE,DEoptimR/NAMESPACE
MichaelJFlynn,WilliamstownWeather,NAMESPACE,Rstuff/weatherPkg/NAMESPACE
funzoo,3.1,NAMESPACE,WDI/NAMESPACE
mbannert,mi4ts,NAMESPACE,mi4ts/NAMESPACE
cjgeyer,bernor,NAMESPACE,package/bernor/NAMESPACE
johnros,RRHO,NAMESPACE,RRHO/NAMESPACE
jlthomps,USGS-NWC,NAMESPACE,R/RProjects/HITHATStats/NAMESPACE
bedatadriven,renjin,NAMESPACE,test-packages/conflicting-thirdparty/NAMESPACE
bedatadriven,renjin,NAMESPACE,test-packages/thirdparty/NAMESPACE
Softfactory,big_dev,NAMESPACE,project/RHipe/RHipe/NAMESPACE
xiaofeng007,test,NAMESPACE,TestPack/NAMESPACE
bwtian,rLibWin,NAMESPACE,HandTill2001/NAMESPACE
HaizhenWu,R-WeightedDecon,NAMESPACE,WeightedDecon/NAMESPACE
miguelvb,large-data-R,NAMESPACE,PACKAGE/LargeData.Rcheck/00_pkg_src/LargeData/NAMESPACE
miguelvb,large-data-R,NAMESPACE,PACKAGE/LargeData.Rcheck/LargeData/NAMESPACE
miguelvb,large-data-R,NAMESPACE,PACKAGE/LargeDataR/NAMESPACE
ashander,adg,NAMESPACE,hmm/NAMESPACE
mingsnu,R_Fortran_Test_Notes,NAMESPACE,Rpkg/MyPkg/NAMESPACE
sseemayer,commonr,NAMESPACE,commonr/NAMESPACE
CSJCampbell,saturate,NAMESPACE,saturate/NAMESPACE
saptarshiguha,rterramisc,NAMESPACE,smiscrterra/NAMESPACE
att,rcloud,NAMESPACE,rcloud.packages/rcloud.viewer/NAMESPACE
csiu,tokens,NAMESPACE,r/pkg/scatplot/NAMESPACE
zhixingfeng,qDNAmod,NAMESPACE,library/locfdr/NAMESPACE
csgillespie,travis-examples,NAMESPACE,basic-directory/goodpackage/NAMESPACE
csgillespie,travis-examples,NAMESPACE,basic/NAMESPACE
csgillespie,travis-examples,NAMESPACE,ctan/NAMESPACE
csgillespie,travis-examples,NAMESPACE,multiple-packages/goodpackage1/NAMESPACE
csgillespie,travis-examples,NAMESPACE,multiple-packages/goodpackage2/NAMESPACE
csgillespie,travis-examples,NAMESPACE,github-branch/NAMESPACE
shifteight,R,NAMESPACE,LearningR/pythagorus/NAMESPACE
bwtian,rLibWin,NAMESPACE,labeling/NAMESPACE
funzoo,3.1,NAMESPACE,mime/NAMESPACE
strategist922,RHIPE-1,NAMESPACE,code/R/NAMESPACE
chinshaw,rprotoserve,NAMESPACE,externals/RHIPE/code/R/NAMESPACE
tcdoan,rcodes,NAMESPACE,multivariate/hardle/juliaMVA_R/RlibraryOthers/scatterplot3d/NAMESPACE
tnrangwi,CompareProgrammingUsingHolidayManager,NAMESPACE,R/packages/holidayserver/NAMESPACE
tnrangwi,CompareProgrammingUsingHolidayManager,NAMESPACE,R/packages/remotecall/NAMESPACE
thomasscarroll89,Midterm,NAMESPACE,BMA/NAMESPACE
wch,pkgClosure,NAMESPACE,pkgA_1/NAMESPACE
wch,pkgClosure,NAMESPACE,pkgA_2/NAMESPACE
bwtian,rLibLin,NAMESPACE,scatterplot3d/NAMESPACE
bwtian,rLibLin,NAMESPACE,trust/NAMESPACE
bwtian,rLibLin,NAMESPACE,DEoptimR/NAMESPACE
funzoo,3.1,NAMESPACE,TTR/NAMESPACE
codeview2,codeview,NAMESPACE,TTR/NAMESPACE
crazyhottommy,scripts-general-use,NAMESPACE,R/NCIS/NAMESPACE
wahani,parallelTools,NAMESPACE,package/NAMESPACE
plogacev,em2,NAMESPACE,repos/em2/NAMESPACE
bwtian,rLibLin,NAMESPACE,HandTill2001/NAMESPACE
softwaresaved,build_and_test_examples,NAMESPACE,R/NAMESPACE
IEDMS,REDM,NAMESPACE,bkt/NAMESPACE
andermic,change-point-detection,NAMESPACE,code/lib/HMM/NAMESPACE
jmontgomery,BMApack,NAMESPACE,BMApack/NAMESPACE
zkamvar,InspirationDisseminationSchedule,NAMESPACE,scheduler/NAMESPACE
funzoo,3.1,NAMESPACE,labeling/NAMESPACE
murphyjames04,sablefish,NAMESPACE,Rpackages/formatR/NAMESPACE
radivot,canceR,NAMESPACE,canceR/NAMESPACE
karthik1290,proxmap-mm,NAMESPACE,reference/cvxclustr/NAMESPACE
bluewomble,inheritance_problem,NAMESPACE,pkgA/NAMESPACE
barryrowlingson,multimala,NAMESPACE,aegiss/NAMESPACE
murphyjames04,sablefish,NAMESPACE,Rpackages/stringr/NAMESPACE
shaoweiD,585xproject,NAMESPACE,Mcow/NAMESPACE
kylebalkissoon,returnanalytics-2015-02-05,NAMESPACE,pkg/PortfolioAttribution/NAMESPACE
jcdny,RBloomberg,NAMESPACE,rbloomberg/NAMESPACE
bwtian,rLibWin,NAMESPACE,animation/NAMESPACE
avirkki,Locida,NAMESPACE,Rpkg/Locida/NAMESPACE
onlymee,returnanalytics,NAMESPACE,pkg/PortfolioAttribution/NAMESPACE
bwtian,rLibLin,NAMESPACE,labeling/NAMESPACE
timriffe,Pyramid,NAMESPACE,Pyramid/NAMESPACE
acanedairri,WebServiceAnalysisFiles,NAMESPACE,Linux R Packages - R.3.0.2/stringr/NAMESPACE
acanedairri,WebServiceAnalysisFiles,NAMESPACE,Windows R Packages - R.3.0.2/stringr/NAMESPACE
cjgeyer,qux,NAMESPACE,package/qux/NAMESPACE
sekka1,OpenCPU,NAMESPACE,algo2r/NAMESPACE
sekka1,OpenCPU,NAMESPACE,yourpackage/NAMESPACE
mlhim,ichi2015_fhir_semantics,NAMESPACE,models/Medication/ccdMedication16372067a64f/NAMESPACE
drewconway,infochimps,NAMESPACE,infochimps/NAMESPACE
kaneplusplus,flexmem,NAMESPACE,Rpkg/xmem/NAMESPACE
chkuendig,uzholdem,NAMESPACE,eclipse/uzholdem/R/win-library/2.10/TTR/NAMESPACE
rmflight,packagestructure,NAMESPACE,inst/exampledata/NAMESPACE
rmflight,packagestructure,NAMESPACE,tests/testthat/s4_slot_and_classes/NAMESPACE
javimarlop,eHabitat,NAMESPACE,old/NAMESPACE
ZionPF,r,NAMESPACE,stringr/NAMESPACE
