owner,repo,filename,path
celogeek,MooX-Options,NamespaceClean.pod,lib/MooX/Options/Manual/NamespaceClean.pod
pedroliman,r-playground,NAMESPACE,scripts/uniconf/uniconf-master/tests/exemplos shiny/exemplos_site_shiny/Leveraging maps as input/leaflet-shiny-master/NAMESPACE
Bechir-Barkallah,useful_scripts,NAMESPACE,bechir/NAMESPACE
Bechir-Barkallah,useful_scripts,NAMESPACE,R_scripts/bechir/NAMESPACE
sejarce,measureTool,XmlLDrivers_NamespaceDef.hxx,trunk/externals/Opencascade/inc/XmlLDrivers_NamespaceDef.hxx
emilywbailey,first_r_package,NAMESPACE,emilywbailey.first.r.package/NAMESPACE
caltare,iwfm_tools,NAMESPACE,iwfm.zb.tools/NAMESPACE
vandit15,GSoc-Biodiversity-Data,NAMESPACE,medium/NAMESPACE
kforner,rcurses,NAMESPACE,lib/Rcurses/NAMESPACE
ec-melodies,wp7-landcondition,NAMESPACE,src/main/R/r2dRue/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/yaml/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/markdown/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/backports/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/base64enc/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/bitops/NAMESPACE
dajiangliu,rareGWAMA,NAMESPACE,rareGWAMA/NAMESPACE
antagomir,DMT,NAMESPACE,devel/dmt/pkg/NAMESPACE
alexhunziker,netcos,NAMESPACE,NetCoS/NAMESPACE
OHDSI,PhenotypeLibrary,NAMESPACE,pregnancy episodes and outcomes/NAMESPACE
HaifengWangNAOC,Learn-Bovy-Extreme-deconvolution,NAMESPACE,r/NAMESPACE
dsl55,Homework_LB,NAMESPACE,Homework 5/NAMESPACE
linzx06,AC-PCA,NAMESPACE,R_package/acPCA/NAMESPACE
lauraannelibby,r-sweetness,NAMESPACE,libbyr/NAMESPACE
ybai69,IntegrateBs,NAMESPACE,IntegrateBs/NAMESPACE
DueLaser,mrbeam-inkscape-ext,with_ai_namespace.svg,testfiles/with_ai_namespace.svg
langfob,rdv-framework-frozen-google-code-export-do-not-change,NAMESPACE,projects/rdvPackages/CompletedPackages/marxan/NAMESPACE
