owner,repo,filename,path
gauravtiwari505,IS415,NAMESPACE,Geospatial Project/src/lib/Rserve_0.6-8/Rserve/NAMESPACE
jhollist,bloggingTweeting,NAMESPACE,hollisterOnline2014/NAMESPACE
kashifmin,KashKernel-MT6589,namespace.c.orig,kernel/fs/namespace.c.orig
CVNRneuroimaging,proj.ag.diss.r21ad,NAMESPACE,00.scripts/rstats-proj.ag.diss.r21ad/packrat/lib/x86_64-apple-darwin13.1.0/3.1.1/rstudio/NAMESPACE
CVNRneuroimaging,proj.ag.diss.r21ad,NAMESPACE,00.scripts/rstats-proj.ag.diss.r21ad/packrat/lib/x86_64-apple-darwin13.1.0/3.1.1/manipulate/NAMESPACE
mengeln,FLI,NAMESPACE,R-3.0.2/library/stringr/NAMESPACE
mengeln,FLI,NAMESPACE,R-3.0.2/library/bitops/NAMESPACE
mengeln,FLI,NAMESPACE,R-3.0.2/library/RColorBrewer/NAMESPACE
BlackCar,renjin,NAMESPACE,packages/hamcrest/NAMESPACE
mono,roslyn,GetXmlNamespaceExpressionSignatureHelpProvider.vb,src/EditorFeatures/VisualBasic/SignatureHelp/GetXmlNamespaceExpressionSignatureHelpProvider.vb
mono,roslyn,NamespaceBlockHighlighter.vb,src/EditorFeatures/VisualBasic/Highlighting/KeywordHighlighters/NamespaceBlockHighlighter.vb
prateekmehta,SocialLDA,NAMESPACE,Tools/R-3.0.2/src/library/compiler/NAMESPACE
opennetworklinux,linux-3.8.13,namespace.c.orig,fs/namespace.c.orig
luckyduck13,iawsc-data-toolbox,NAMESPACE,exe/portable-r/App/R-Portable/library/rstudio/NAMESPACE
luckyduck13,iawsc-data-toolbox,NAMESPACE,exe/portable-r/App/R-Portable/library/manipulate/NAMESPACE
luckyduck13,iawsc-data-toolbox,NAMESPACE,exe/portable-r/App/R-Portable/library/codetools/NAMESPACE
luckyduck13,iawsc-data-toolbox,NAMESPACE,exe/portable-r/App/R-Portable/library/compiler/NAMESPACE
bluewomble,inheritance_problem,NAMESPACE,pkgA/NAMESPACE
wkwong2010,Project,NAMESPACE,Geospatial Project/src/lib/Rserve_0.6-8/Rserve/NAMESPACE
daniellemccool,R-REM-TVC,NAMESPACE,R code/Data Archive/REMThesis/NAMESPACE
shaoweiD,585xproject,NAMESPACE,Mcow/NAMESPACE
jmontgomery,BMApack,NAMESPACE,BMApack/NAMESPACE
zeetherocker,android_kernel_micromax_a116,namespace.c.orig,kernel/fs/namespace.c.orig
GuneetAtwal,kernel_a210,namespace.c.orig,fs/namespace.c.orig
saptarshiguha,rterramisc,NAMESPACE,smiscrterra/NAMESPACE
typark99,ProgrammingMidterm,NAMESPACE,bmaPack/NAMESPACE
mhoonkang,MidtermBMA,NAMESPACE,BmaPack/NAMESPACE
thomasscarroll89,Midterm,NAMESPACE,BMA/NAMESPACE
dinohadzic,midterm,NAMESPACE,BMAPack/NAMESPACE
