repo,path,name
rstudio/shiny-examples,057-plot-plus-three-columns/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,059-reactive-poll-and-file-reader/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,060-retirement-simulation/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,061-server-to-client-custom-messages/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,062-submitbutton-demo/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,063-superzip-example/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,064-telephones-by-region/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,065-update-input-demo/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,066-upload-file/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,067-vertical-layout/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,068-widget-action-button/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,069-widget-check-group/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,070-widget-checkbox/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,071-widget-date/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,072-widget-date-range/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,073-widget-file/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,074-widget-numeric/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,075-widget-radio/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,076-widget-select/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,077-widget-slider/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,078-widget-slider-range/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,079-widget-submit/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,080-widget-text/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,081-widgets-gallery/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,082-word-cloud/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,083-front-page/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,084-single-file/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,085-progress/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,086-bus-dashboard/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,087-crandash/DESCRIPTION,DESCRIPTION
