repo,path,name
ambarket/GBMWithVariableShrinkageWrittenWork,Papers/R Code/gbm/DESCRIPTION,DESCRIPTION
ambarket/GBMWithVariableShrinkageWrittenWork,Papers/R Code/gbmplus/DESCRIPTION,DESCRIPTION
ambarket/GBMWithVariableShrinkageWrittenWork,Papers/R Code/mboost/DESCRIPTION,DESCRIPTION
ricardoochoa/denue2014,DESCRIPTION,DESCRIPTION
zji90/scRNAseqmouseshinyapp,DESCRIPTION,DESCRIPTION
rpatelCERN/SUSY2015SMS,SUSY2015SMS.git/description,description
RubyFore/CensusAPITools,DESCRIPTION,DESCRIPTION
homomaid/dotfiles.old,.zprezto/modules/autosuggestions/external/DESCRIPTION,DESCRIPTION
mgrware/mgrware,vendor/cache/cache/bundler/git/ckeditor-1e597c7ed96f11acd685d7666693f84cdb86ef8c/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test1/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test10/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test11/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test12/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test13/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test14/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test15/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test16/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test17/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test18/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test19/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test2/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test20/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test21/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test22/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test23/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test25/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test3/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test4/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test5/description,description
BGodefroyFR/TP-INSA,C++/TP3/Rendu/test/Test6/description,description
