repo,path,name
rstudio/shiny-examples,088-action-pattern1/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,089-action-pattern2/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,090-action-pattern3/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,091-action-pattern4/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,092-action-pattern5/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,093-plot-interaction-basic/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,094-image-interaction-basic/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,095-plot-interaction-advanced/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,104-plot-interaction-select/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,105-plot-interaction-zoom/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,106-plot-interaction-exclude/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,107-events/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,108-module-output/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,109-render-table/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,110-error-sanitization/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,111-insert-ui/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,112-generate-report/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,113-bookmarking-url/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,114-modal-dialog/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,115-bookmarking-updatequerystring/DESCRIPTION,DESCRIPTION
rstudio/shiny-examples,116-notifications/DESCRIPTION,DESCRIPTION
rekhajoshm/sqoopfork,sqoopt.git/description,description
jto888/FaultTree,DESCRIPTION,DESCRIPTION
xincuter/xin_develop,Description,Description
Andros-Spica/cerUB,DESCRIPTION,DESCRIPTION
YTLogos/plotly,DESCRIPTION,DESCRIPTION
YTLogos/plotly,demo/shiny/basic/DESCRIPTION,DESCRIPTION
YTLogos/plotly,inst/examples/plotlyEvents/DESCRIPTION,DESCRIPTION
YTLogos/plotly,inst/examples/plotlyLinkedClick/DESCRIPTION,DESCRIPTION
alrutten/bib,DESCRIPTION,DESCRIPTION
