repo,path,name
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_config_PropertyFieldDefinition.java/[CN]/PropertyFieldDefinition/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_measures_Metric.java/[CN]/Metric/[CN]/Builder/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_measures_Metric.java/[CN]/Metric/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_resources_Library.java/[CN]/Library/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_resources_Project.java/[CN]/Project/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_rules_Rule.java/[CN]/Rule/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_rules_RuleParam.java/[CN]/RuleParam/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_server_ws_WebService.java/[CN]/Param/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_task_TaskDefinition.java/[CN]/TaskDefinition/[CN]/Builder/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_task_TaskDefinition.java/[CN]/TaskDefinition/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_web_Dashboard.java/[CN]/Dashboard/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_batch_rule_internal_NewRule.java/[CN]/NewRule/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_batch_rule_internal_NewRuleParam.java/[CN]/NewRuleParam/[FE]/description,description
project-draco-hr/sonarqube,sonar-plugin-api_src_main_java_org_sonar_api_server_rule_RulesDefinitionXmlLoader.java/[CN]/RulesDefinitionXmlLoader/[CN]/ParamStruct/[FE]/description,description
project-draco-hr/sonarqube,sonar-scanner-protocol_src_main_java_org_sonar_scanner_protocol_input_Metric.java/[CN]/Metric/[FE]/description,description
project-draco-hr/sonarqube,sonar-ws_src_main_java_org_sonarqube_ws_client_organization_CreateWsRequest.java/[CN]/CreateWsRequest/[CN]/Builder/[FE]/description,description
project-draco-hr/sonarqube,sonar-ws_src_main_java_org_sonarqube_ws_client_organization_CreateWsRequest.java/[CN]/CreateWsRequest/[FE]/description,description
project-draco-hr/sonarqube,sonar-ws_src_main_java_org_sonarqube_ws_client_organization_UpdateWsRequest.java/[CN]/UpdateWsRequest/[CN]/Builder/[FE]/description,description
project-draco-hr/sonarqube,sonar-ws_src_main_java_org_sonarqube_ws_client_organization_UpdateWsRequest.java/[CN]/UpdateWsRequest/[FE]/description,description
project-draco-hr/sonarqube,sonar-ws_src_main_java_org_sonarqube_ws_client_permission_CreateTemplateWsRequest.java/[CN]/CreateTemplateWsRequest/[FE]/description,description
project-draco-hr/sonarqube,sonar-ws_src_main_java_org_sonarqube_ws_client_permission_UpdateTemplateWsRequest.java/[CN]/UpdateTemplateWsRequest/[FE]/description,description
project-draco-hr/sonarqube,sonar-core_src_main_java_org_sonar_core_platform_PluginInfo.java/[CN]/PluginInfo/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_component_ComponentDto.java/[CN]/ComponentDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_component_ResourceDto.java/[CN]/ResourceDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_dashboard_DashboardDto.java/[CN]/DashboardDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_dashboard_WidgetDto.java/[CN]/WidgetDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_event_EventDto.java/[CN]/EventDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_issue_IssueFilterDto.java/[CN]/IssueFilterDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_measure_MeasureDto.java/[CN]/MeasureDto/[FE]/description,description
project-draco-hr/sonarqube,sonar-db_src_main_java_org_sonar_db_measure_MeasureFilterDto.java/[CN]/MeasureFilterDto/[FE]/description,description
